model,bin_number,m_X_d_goal,sem_X_d_goal,m_X_n_A,sem_X_n_A,m_X_diff,sem_X_diff,m_X_rt,sem_X_rt,m_X_AO_size,sem_X_AO_size,m_X_first_move,sem_X_first_move,m_y_d_goal,sem_y_d_goal,m_y_p_in_tree,sem_y_p_in_tree,m_y_p_undo,sem_y_p_undo,m_y_p_same_car,sem_y_p_same_car,m_y_d_tree,sem_y_d_tree,m_y_d_tree_ranked,sem_y_d_tree_ranked,m_y_p_worse,sem_y_p_worse,m_y_p_same,sem_y_p_same,m_y_p_better,sem_y_p_better,m_y_p_in_tree_better,sem_y_p_in_tree_better,m_h_d_tree,sem_h_d_tree,m_h_d_tree_diff,sem_h_d_tree_diff,m_h_d_tree_ranked,sem_h_d_tree_ranked
optimal_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,4.6179367889952925,0.315914459831423,0.9789618263295761,0.007878742172548596,0.04137732956785773,0.0095337283032917,0.06453004827913841,0.013163572758254399,3.605104683365471,0.10486958373645054,1.4594294955997873,0.053316143594286075,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6004139610714314,0.10625083044326465,0.5347806049837333,0.0748492917256759,1.455342455851304,0.0563286375678303
gamma_only_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.34966556142943,0.3465326273556781,0.8377683000517502,0.013221907996342024,0.03789454438693097,0.004565614541761268,0.0843367420902623,0.008713792300424582,3.7716530748365806,0.08515133786820268,1.576517249835147,0.0354106490784552,0.2134508943085707,0.01591809258860895,0.30482698381699724,0.013639850098225857,0.48172212187443225,0.024171803914629968,0.5745292233617703,0.022585862485477108,3.6968165534782726,0.10029832327312084,0.699213380800492,0.06287236561527142,1.5929521141680716,0.04597849082910009
gamma_0_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.377524345668792,0.340213767985713,0.8159261251730816,0.011378858976016535,0.03938192934431777,0.0035633997433336525,0.08847815241347756,0.006719156158324646,3.8054721056104914,0.08662362203665656,1.600585842830892,0.036726868264424076,0.21930757355031258,0.014146599773927331,0.3209724095728754,0.012540726125411345,0.4597200168768122,0.02029744217233502,0.571050747871854,0.021376477696675035,3.818461814618476,0.10448421428754655,0.7552596119602314,0.07016421317488736,1.6317845522812326,0.05001987746941671
gamma_no_same_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.449521490477916,0.3452629825875144,0.8351779010628883,0.012723864267584543,0.11897501737066567,0.008182063958636908,0.19805210513405552,0.01216705179185872,3.7658227850030093,0.0791315289421155,1.5683636412677764,0.03163320561718735,0.2699249001248697,0.015162505056637287,0.29173490123288437,0.013444207139162829,0.4383401986422459,0.022778925300503204,0.5350976885455001,0.022542945659555183,3.709556553554997,0.1038573752573165,0.7032581822355047,0.06585469531134273,1.5863088052911356,0.04861113998710663
eureka_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.188513198697069,0.34901652736996713,0.7682267621976704,0.014007452164079708,0.06617444565208477,0.00724205493411508,0.13599270209993336,0.011796571947567539,3.7976653420947337,0.09865670411702916,1.5939084552703389,0.04971497193645129,0.17215159428154983,0.014122489458860034,0.2262732211386773,0.016134461720094438,0.6015751845797728,0.028588202417415755,0.7667778922269858,0.022733262635630507,3.7900093501188294,0.11309482887598582,0.7399955391939125,0.07827444271954329,1.627525305034807,0.060195675865971535
forward_search,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.150268050872966,0.32941418551371626,0.745442657648051,0.014592611377315838,0.05093292481333908,0.0070434230342763925,0.10823020845949613,0.01080361987894608,3.8804255795092044,0.09504885987031254,1.6645721797372908,0.045040975923171876,0.09203754510860437,0.01146093690015146,0.3482561716604659,0.013914838022014533,0.5597062832309299,0.02290740852772643,0.738302958187024,0.019762966735366688,3.8714360483441523,0.11129503751716283,0.8278438451081481,0.08604098606819553,1.6920832312853469,0.0644266082834485
opt_rand_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.25138987696336,0.34679269483086633,0.7442765815558179,0.011635467803023943,0.06935542730237458,0.006629116030496792,0.14524066046329626,0.010800661349022191,3.8226865890447765,0.09713455214098055,1.6124763038287038,0.04921943622704628,0.1917184084983645,0.012781515613981172,0.25001627097134144,0.014241020215697264,0.5582653205302943,0.02491965493512607,0.7402336793329675,0.02246588349263025,3.856764535837379,0.11592121639149647,0.7999300785008455,0.08673457913969786,1.6686725453766198,0.06675826422954935
hill_climbing_model,3,4.6179367889952925,0.315914459831423,11.187113641894502,0.29723207407194197,9.210626152164028,0.3289831187617363,1734.467206375116,256.85594128550304,41.17234516725284,2.781733429863572,0.03840142294600417,0.014664422902493125,5.657207116926281,0.330704772512736,0.5961529582589655,0.013932958111969799,0.10328882976129604,0.005218949939521485,0.21142097517748537,0.008121301083339165,3.8823948445625334,0.0865160126871388,1.6564221201990164,0.038319520918098544,0.2965166696648534,0.012039553802596999,0.4462369886012833,0.010581799561436699,0.25724634173386324,0.01181438683120428,0.4796115587405068,0.024327798518030436,3.87249906731936,0.12235792271549911,0.9354386789945629,0.08484205567380372,1.7784552673179204,0.06420829018368866
data,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.2924131464014144,0.2851214519590081,0.8872149387543353,0.020421426606569686,0.02525346457824675,0.00927792166937168,0.03717453652957403,0.011804439481192327,3.160332812560463,0.13867548602645283,1.318670990024034,0.06373074741569,0.06256864058560176,0.015992529649735084,0.17394173622584364,0.030203999166443774,0.7634896231885545,0.0411636532548471,0.852209878966642,0.033882607978658684,3.160332812560463,0.13867548602645283,0.3712763213108105,0.07613705875867095,1.318670990024034,0.06373074741569
random_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,4.153453930815703,0.23880291043154242,0.47336510934848797,0.02454791047433769,0.09212538473685952,0.0027232709427369387,0.22343941971856895,0.004932737349186678,3.6400616050979937,0.12968247423744206,1.6057542376240594,0.050875345417022946,0.3528781462140605,0.01016830783435889,0.45436350938321257,0.009178516534390928,0.19275834440272696,0.006405932954682327,0.5770284537504561,0.03587876873904035,4.024370165516082,0.13097433233092523,1.1707591353074465,0.09886452038178072,1.901080394513134,0.07335612771452171
optimal_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,2.993334129004368,0.2407718929124997,0.9931218499614675,0.00494806968840716,0.019319890781632036,0.008080926812933409,0.03414570714913505,0.010768183301562307,3.0076910775329444,0.12213030957417677,1.1488642396229043,0.043160345901168386,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0068916291312937,0.1215727239043095,0.15869915478469215,0.048968121223199795,1.1481490814434554,0.04271057241923367
gamma_only_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.5228818174219394,0.2909180819746449,0.867253664434503,0.016215384013926307,0.028827276198469937,0.004312980789632647,0.06789770462603589,0.008762962701107227,3.3039820658768955,0.12864501047536808,1.3658144381274862,0.04417150587400876,0.15151990347934335,0.019231127331041264,0.22650788145888448,0.022497415649362324,0.6219722150617722,0.03844424086021952,0.7166180401353763,0.03492285107764379,3.2815268745640216,0.12659595373378685,0.4755541648089491,0.06226421152965185,1.390792761617541,0.051843750199522906
gamma_0_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.6357220559067507,0.2794100445768326,0.7947359020285463,0.013323011242785905,0.03725034851678877,0.003705741047369604,0.08887963353253474,0.006975097071194126,3.343652064734074,0.1285459252983109,1.3958741141997775,0.045600457801155486,0.18651733625294847,0.016104638445293824,0.26935325439648505,0.018247599655592812,0.5441294093505665,0.030775033519178232,0.7042464395521504,0.03411334171556608,3.3441069379119917,0.13748415860621238,0.5119826671641634,0.07415510627380179,1.4234325640729277,0.06105341844534648
gamma_no_same_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.6156069298205464,0.2899493178662517,0.8490431818553164,0.015102916876388163,0.07582989606399299,0.009721487445595376,0.14348345206784813,0.014447500189945143,3.339086786535476,0.12523992210748933,1.3911505353220346,0.041973337643431204,0.19505796950146645,0.01881160940341605,0.23215686181324563,0.02116847408516003,0.5727851686852878,0.037085199779819236,0.6823516360023871,0.036072308770575025,3.2999935072596562,0.1261509152619303,0.5033667952233378,0.06680282491447079,1.3982873969851712,0.05456853874132699
eureka_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.5696361671992,0.27301053133857967,0.7416819845312804,0.015233909298258533,0.054342104780703906,0.00603596510651266,0.12531048288616584,0.010438154873473542,3.2710952332327983,0.13941084095404557,1.3371029450438552,0.054314914384608,0.17578239091174214,0.013020900247899234,0.2247372563713477,0.016253217186686097,0.5994803527169102,0.027733534728179583,0.8210802510889136,0.027344607300116387,3.3334802611672725,0.1501636895096953,0.4752040191199277,0.08630663597137883,1.3820559949595423,0.06922402442660358
forward_search,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.4933715237943868,0.2500241966625532,0.7220265810032933,0.018303280211967986,0.03235614660465746,0.005912971789051094,0.08248869256158999,0.009404774697727079,3.28137404514718,0.13372714529489016,1.3527717235223138,0.051128871041686404,0.07836546809155051,0.008706243749854204,0.3433064586069178,0.013196327503221526,0.5783280733015317,0.020281170056339316,0.8147342596489414,0.021494568383298357,3.330303309798832,0.1386335040550714,0.493707906471841,0.07412337989242265,1.3984560659163077,0.060607706405993264
opt_rand_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.628585563051463,0.2708577392351759,0.7133157975424126,0.013289445201055117,0.05814790506947619,0.005722245194565257,0.1359814235795938,0.009372748179203168,3.301333647432845,0.13951083259461372,1.3591448699468203,0.05473099637330192,0.1926877181130694,0.011436738014424967,0.24987599782095643,0.014929714069656399,0.5574362840659741,0.024339488357611704,0.8021746566682421,0.028333483735884478,3.3957001868078525,0.14638884877479202,0.5465703130534678,0.08422019567134639,1.4404002347311127,0.06986730672464994
hill_climbing_model,2,2.993334129004368,0.2407718929124997,11.834440237783241,0.27701465742519193,9.067544278051136,0.2726147279959502,1330.5934833360213,169.24425762208116,31.669681489315145,2.7036322643000874,0.006119785131788206,0.0055600803513019504,3.9565034930487815,0.2576669027951364,0.5492206997500465,0.020962161970666422,0.0875461983965623,0.0055022223625526695,0.1961227741053926,0.008374787314214613,3.477453347182683,0.1330935403111633,1.4811119489831104,0.04858090599765678,0.2621333183934166,0.011495815100384058,0.4389027272575805,0.012290426341249387,0.298963954349003,0.01563367038474703,0.6374077979083461,0.03793373899835043,3.5690808620290553,0.14902751033016845,0.8187156951506177,0.09119005040240317,1.6333653918137157,0.07306382333567159
data,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.4684226089843555,0.15495807944069115,0.9181070318193394,0.02004364533442133,0.005451969249406789,0.004385339567983304,0.01809472114478449,0.008588017104738077,2.2478463896083007,0.08369300575155908,1.055606429217894,0.023725421557964827,0.019996794646701982,0.0094075981613087,0.09044409197823808,0.020714937116617527,0.8895591133750598,0.024895426018793146,0.9680904015005418,0.012530570328216058,2.2478463896083007,0.08369300575155908,0.07998946951579093,0.03329578229402212,1.055606429217894,0.023725421557964827
random_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,2.587153375139773,0.12092703821016704,0.26712883797668485,0.021587313929089583,0.08907181277169887,0.0022882954269026617,0.21361688139283286,0.005118972848631396,2.6942222498619706,0.10422485222407406,1.3354469353328793,0.041202237093906004,0.37521559878717825,0.012843333438182994,0.4987372498527034,0.012044095359163953,0.1260471513601184,0.007955683675233607,0.7960331352690363,0.02517590735994682,3.664153456640569,0.19926212018058148,1.415981967198243,0.20181370037904214,1.9274345084969,0.14248367616512267
optimal_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.3379849277127138,0.13089889044945904,0.9998871586549312,0.00031278025076182333,0.0027927829443745865,0.003039739507820201,0.014215515291931729,0.006873019885292427,2.1977446817653252,0.0770020905652441,1.0086500942297638,0.008994937181656882,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.197776164248331,0.0771489057739777,0.008953685556307116,0.010102190273404222,1.0086135495018853,0.009515066355027055
gamma_only_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.6609319668115985,0.15520550380106957,0.8789236413515008,0.013054329918695904,0.017507252003187743,0.0025151269925793728,0.042278334014431665,0.0059867079184065175,2.4502923516914215,0.09034248092015078,1.1753879112579781,0.025642485378985273,0.0942143833227966,0.010323166748591014,0.1345182724532919,0.016570090382352753,0.7712673442239117,0.023662413558712497,0.8808738568562888,0.018382582438690162,2.434480260049242,0.09856629665273192,0.25307084938322577,0.05387234941622713,1.172671531167577,0.03838968304905239
gamma_0_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.9065005900923901,0.1551354114345175,0.7144738084222262,0.015697882443541773,0.03488629074897023,0.0030717787458965835,0.08462410752986688,0.006782570614832816,2.487997786596619,0.09400947954869539,1.2006477575899726,0.027784272382488148,0.16835877523618514,0.010651826320552157,0.23179811190730637,0.01625800377249342,0.5998431128565084,0.023161471560690337,0.8680564047108417,0.019142900928092874,2.555190413725812,0.11110425319399478,0.35875327839360244,0.0679604412700061,1.2362015907641033,0.04404817847912739
gamma_no_same_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.7336751460424455,0.15767243472527293,0.8497197816854516,0.013377196928102953,0.036766565297910316,0.004826192702901597,0.08209309280093806,0.009494418636385529,2.498446902876881,0.08929019254839174,1.2076144698798525,0.026730525569918707,0.12344849696038585,0.010946724342137304,0.14879322440895962,0.016456687260006975,0.7277582786306547,0.024019230301066244,0.8633067052481099,0.019196867959111248,2.5107740708594632,0.10474861307166222,0.3303124246489142,0.05472059953470531,1.2261029366169174,0.037516274666094876
eureka_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.9530123815310294,0.16216159093711258,0.6422598841207824,0.020158222940602252,0.04462282417089677,0.00431425028427231,0.1122893606670544,0.009222520806349674,2.4086562334193253,0.10157653960871571,1.14801732848553,0.028010522041716803,0.18388807314045755,0.01206265681254021,0.24725130753740027,0.01798819129210423,0.5688606193221422,0.02745665216249603,0.9133029923971479,0.01643945325325494,2.4963764383193787,0.13071660863295756,0.29353378515151657,0.07300930315105081,1.2015856789432076,0.051504231899979803
forward_search,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,1.8299854146106855,0.14235692247088705,0.6377800597180572,0.018741544189816613,0.018175165200464923,0.003114502267233619,0.06514411939815266,0.007142763115614741,2.3852702134655996,0.0926321257995133,1.135263170872603,0.024109990757932385,0.06419331004739766,0.007384460915724675,0.36361386680317637,0.015108252930862473,0.5721928231494259,0.020511988797721308,0.9217421702796254,0.013606284674211861,2.483142519070524,0.1283224645248158,0.2841595043205074,0.09086260286126141,1.1956525471151433,0.06676303097849318
opt_rand_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,2.0213224281562385,0.15750468240456628,0.601952470269366,0.016636302854405847,0.04889780336991675,0.0040331412088378095,0.12280364912360986,0.008716850144614317,2.4330369963029836,0.10085913298226411,1.164034754757294,0.028376398509793305,0.2049866991373589,0.010503134253668786,0.27336410216880686,0.016163440236836576,0.5216491986938342,0.02332609736953166,0.9039117563179166,0.01677057927166334,2.5695577789497284,0.1407777703735091,0.3629828938248679,0.08616870540897176,1.2455171330217716,0.057738340383150996
hill_climbing_model,1,1.3379849277127138,0.13089889044945904,12.183214430359628,0.20987892974847744,9.276204782091979,0.2629924697226588,1023.6903709092176,94.75788191520465,16.550044897779696,1.7961271371049288,0.0,0.0,2.2507706507696286,0.14329047003183593,0.4126513508121154,0.015690558011408763,0.06300722801315001,0.004408744565552678,0.15451447268240656,0.008718709520344523,2.5508598297273277,0.10379735001353309,1.244649304652803,0.03325199035835956,0.21551353247884059,0.010456350643034577,0.4817586580992338,0.011970988616995746,0.3027278094219258,0.011765365684442352,0.8535435339351681,0.021844860972733627,2.9214135296970594,0.18012679153194863,0.7474157042539664,0.15534326544167265,1.5021490036971668,0.10972254187324094
data,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.853713388640317,0.6194605067844434,0.7968543448612542,0.023363339802783878,0.09243724697052007,0.013498598972296308,0.1142033600772462,0.015443130009135088,4.471110579631996,0.13222453902212938,1.8724444029976768,0.05472843755479523,0.22392406817031488,0.023987517464556015,0.3671307002075778,0.029958761975525557,0.4089452316221074,0.02414206363823166,0.513782545156541,0.027493084307706188,4.471110579631996,0.13222453902212938,1.2430638198086537,0.08877575638667079,1.8724444029976768,0.05472843755479523
random_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.977044684212997,0.6115140826381938,0.6665776039746669,0.016186075988030853,0.11797622744687039,0.007406326353045305,0.21755955995235546,0.012813243126367667,4.887255831185413,0.11546561445911846,2.0684744939552604,0.035263159418411745,0.22601343032474977,0.02118131418218981,0.48628327147137657,0.01905310348293418,0.2877032982038736,0.0105638403497293,0.44155394298675565,0.014891526288140737,4.855202291713131,0.13663675407149461,1.5905736984370968,0.10273976277987329,2.082097331046099,0.058997712990990346
optimal_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.038734552092121,0.6022271825214874,1.0,0.0,0.1678471207733921,0.023088889020790954,0.23567318422681005,0.024952364163152108,4.981755930758315,0.1531391388771897,2.1256162788856137,0.06192540208844592,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.9911036225335845,0.16138719159390805,1.6848902333949491,0.11653963106172434,2.1313146225470696,0.06517482401386122
gamma_only_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.862607663393295,0.6166969275644002,0.8375789030707915,0.014432506036476908,0.06442331724986475,0.007479345964219907,0.11745194950564468,0.012065141763632267,4.3478456428497045,0.14087576429748583,1.7204642006863424,0.032881453457444636,0.22383923218611687,0.020097550067419444,0.37619464692894694,0.02303107725664184,0.39996612088493616,0.01837341968394336,0.4818938557392431,0.019178354177020674,4.260662590671664,0.14787443002835268,1.037962422613131,0.07765772174042505,1.7273747101283743,0.0509340671462844
gamma_0_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.838647057698417,0.619404769832294,0.8657221742227516,0.011693948395515727,0.048005414231400645,0.005399657103450352,0.08699987924262582,0.008425535366923607,4.43393763235932,0.1398415223534304,1.7713907007038157,0.03233869729744221,0.21701389311912336,0.021317120109133763,0.3658847193680533,0.020866819637304166,0.4171013875128234,0.016128256977773533,0.485545115446368,0.01930151491217185,4.430993606563943,0.14478295410047684,1.1572495612281617,0.08052180651800185,1.7921517715432604,0.04742696213253249
gamma_no_same_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.867224904923576,0.6116852406321809,0.838615543387103,0.014560725660902349,0.15277641564394834,0.012488630480097063,0.2392792209498952,0.016456220698868165,4.281052871009294,0.13876014661400868,1.6814613933791842,0.03262125752274017,0.22576192530806927,0.018436706908294794,0.37696650221532446,0.02272925131483952,0.3972715724766062,0.01650119048388326,0.4794573226075346,0.017575946173220777,4.174208777104825,0.14729538498653424,0.9636753420681229,0.08365505600592138,1.6756321042498312,0.05877688348420074
