model,bin_number,m_X_d_goal,sem_X_d_goal,m_X_n_A,sem_X_n_A,m_X_diff,sem_X_diff,m_X_rt,sem_X_rt,m_X_AO_size,sem_X_AO_size,m_X_first_move,sem_X_first_move,m_y_d_goal,sem_y_d_goal,m_y_p_in_tree,sem_y_p_in_tree,m_y_p_undo,sem_y_p_undo,m_y_p_same_car,sem_y_p_same_car,m_y_d_tree,sem_y_d_tree,m_y_d_tree_ranked,sem_y_d_tree_ranked,m_y_p_worse,sem_y_p_worse,m_y_p_same,sem_y_p_same,m_y_p_better,sem_y_p_better,m_y_p_in_tree_better,sem_y_p_in_tree_better,m_h_d_tree,sem_h_d_tree,m_h_d_tree_diff,sem_h_d_tree_diff,m_h_d_tree_ranked,sem_h_d_tree_ranked
eureka_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.873241714874698,0.6287044597969506,0.7037118968417408,0.020519878831266377,0.12328103104018984,0.008884005238691369,0.2182803692109462,0.013427081637437515,4.918421050331899,0.11428450314992925,2.0882634187543365,0.04075869298166403,0.19857794783163862,0.02180892786583831,0.4373512671193102,0.03158981432200218,0.36407078504905105,0.03616968826458286,0.516182420549663,0.03697129469654933,4.908940364482627,0.1409067250984369,1.6490233203346292,0.1023418127060742,2.125261017168002,0.06341791951304089
forward_search,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.912890603058672,0.6261543762061414,0.6857285382020649,0.016241070254512546,0.11648119246315199,0.007977659156684703,0.21330903778848997,0.013417504280675122,4.9349666529426495,0.12572509362923645,2.0916658337119562,0.04072323213170276,0.20432462766954176,0.023680946991416856,0.46550679562747976,0.02028098506906899,0.33016857670297883,0.020191245716797854,0.4887602355181514,0.024386119497333717,4.964172164023477,0.14619114953896375,1.6880339021472726,0.10879679181829795,2.1469918750086268,0.06544796532172165
opt_rand_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.551108001186535,0.6123299873474033,0.817277696387525,0.013189352537208116,0.13990765984533746,0.014025203098112705,0.22449588169485726,0.018077295230691137,4.950587990787774,0.13221119890820848,2.1044890185444207,0.04658633434179032,0.1221001710989191,0.011604012454184591,0.2681731068965873,0.019562105831411825,0.6097267220044935,0.019017253081195187,0.7502480474699809,0.015149785985811444,4.942383358445945,0.1474163015175517,1.6574929191400039,0.10619205013099489,2.131596406377525,0.05711522583087261
hill_climbing_model,10,15.038734552092121,0.6022271825214874,9.039694320190813,0.34323719572360567,13.355900301000924,0.15800183791514016,2400.310592515628,395.0657544831284,68.24581464988951,3.616375823047618,0.053610696889928956,0.014228623862206838,15.96146755073916,0.6095999471993878,0.701644025004092,0.01713531662340628,0.1292572784374229,0.009249613023437847,0.21997602267345182,0.01419428054322883,4.574361382780977,0.1322344692946701,1.878176031413125,0.03171826031965741,0.22102003997132855,0.019075448228770966,0.48069291870439174,0.02114337291811311,0.29828704132427963,0.011693947453559223,0.43533621930165767,0.014726462409999537,4.495690506915089,0.1544578170368243,1.2882850143805686,0.09332274139475963,1.8890922346168104,0.05537228267057063
data,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.239742809927193,0.4133130869243847,0.7902938495075399,0.02670516068981458,0.07145556776147383,0.01446204118067527,0.0970322017159974,0.016987241546066397,4.258743271942114,0.13466390536281028,1.909741761289873,0.06313897171941431,0.2177231407450002,0.02397937818311044,0.35895590520907855,0.028586236211042417,0.4233209540459211,0.031846338348721144,0.5358441041437532,0.03613019004619658,4.258743271942114,0.13466390536281028,1.2521648583923848,0.1025755600753261,1.909741761289873,0.06313897171941431
random_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.473873497756545,0.376864622890064,0.6275651739776423,0.020008518694901223,0.09983187006956254,0.0047855007578628235,0.1975725246738667,0.008377170291911436,4.621539269034981,0.1537967813460726,2.0670687037659965,0.04494355602839882,0.26631919101224527,0.014548668471786489,0.49589449250393935,0.01657318470098749,0.23778631648381512,0.011632649197429207,0.40587038456951696,0.016198162702090107,4.630346725041995,0.17038526425466854,1.5783693000161012,0.13359739042322277,2.1069345539476525,0.07641374955777806
optimal_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,12.445340623228114,0.3850228129877409,1.0,0.0,0.11088447430172131,0.013071271555905624,0.1715396337874686,0.017374297181927862,4.703042917598813,0.1617574177408918,2.1024719557474207,0.06383704143344258,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.709360592622593,0.16635309303205004,1.6429077241118126,0.13503376316794194,2.1024803681839743,0.06692580209785406
gamma_only_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.32102258206238,0.39120760720558956,0.8311962972017307,0.014162166092742848,0.05012074303516037,0.004166423068068586,0.09821163977382959,0.007473486155778123,4.148992894857134,0.14370807157862434,1.7509588354823002,0.03848571514243876,0.25213388704925077,0.014960717710416493,0.37141418473576093,0.017245332761129484,0.3764519282149886,0.015192643619553187,0.4637909516133071,0.01946832918568744,4.0632662228318805,0.15363107384671765,1.0807365619591454,0.0939476696777326,1.7760093777773265,0.06890507990633676
gamma_0_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.288846208524841,0.393464625298464,0.8530265506552845,0.01305903120948668,0.041980855910384064,0.0037000511395260025,0.08134856220410465,0.006665370662985123,4.215087362268324,0.1451861300782824,1.7919290496399727,0.03970220828540213,0.24335295751574373,0.014905980000654014,0.3567996702652354,0.015650128138466432,0.3998473722190209,0.014925880167149706,0.47801372834402,0.01942428870875401,4.171381614406575,0.16267066043562545,1.136078232146374,0.09750825005341665,1.7955036479186544,0.05803499054511928
gamma_no_same_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.36736998985385,0.3861265739847825,0.8338812073548946,0.01457836086630604,0.14198520603718837,0.0076326709258928245,0.23078142859173484,0.011147012777033173,4.058546507829604,0.14382891449955817,1.6976660192071915,0.03628730507230719,0.27885598064573036,0.017011722058389585,0.36431740533427465,0.017586296196704734,0.3568266140199951,0.01399715100728168,0.43841981577412675,0.0183302729235904,3.9886121369171743,0.15331717279620646,0.9978941214235623,0.08780173956212799,1.7048012744469012,0.060902795832901924
eureka_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.173819734427509,0.4254071302960487,0.7367824857707523,0.029167227604829867,0.10205903886081118,0.006726705213463917,0.185216734758052,0.011122360508828817,4.667738041212349,0.15829272264049832,2.087117356801801,0.049387723080896805,0.18617505001378482,0.01821497372361525,0.3561290111718245,0.04126725802685644,0.4576959388143906,0.05533307311552708,0.6146650442385054,0.05422252456703616,4.666551347192895,0.18183680206445038,1.617273480839794,0.132341824511785,2.100516426841015,0.0702094786340713
forward_search,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.324230529978816,0.4135800020724825,0.6716404045740969,0.02139703819437971,0.09576054105106348,0.005622296865975725,0.1848323673910722,0.011165857465815845,4.699388094953743,0.14360263643418372,2.113445691171086,0.04801051960545592,0.2129855664874508,0.02217112682115715,0.45291877377579903,0.019781631131389695,0.33409565973675026,0.033446624737474874,0.5068998904911877,0.0372852121538941,4.744895073587815,0.1621242468476438,1.7057489708843254,0.13588128943695418,2.1673895320920207,0.06888494871130517
opt_rand_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.009648670228351,0.394131499806329,0.7955045210520835,0.013768081565447995,0.10407451817655353,0.007560926964333402,0.18434605566344697,0.011629849934093852,4.677383272012209,0.15455645108304258,2.0901165110289988,0.052911444487106524,0.14527340175225437,0.0101517771466747,0.2737612434957287,0.018358866784571493,0.580965354752017,0.02226280846521314,0.7384633023443533,0.020946759652884336,4.665328940259558,0.1568997622633651,1.6121590703103388,0.11923074392685469,2.1048002169372095,0.07254317547511942
hill_climbing_model,9,12.445340623228114,0.3850228129877409,10.014316950440687,0.2571339012234923,12.681677914253815,0.27483302602164045,2301.553029877529,308.63352293386924,62.70138847378863,3.761401150915382,0.06759142046329432,0.0196035762042963,13.45893910241169,0.376221529802725,0.6713430208629776,0.018829165709643048,0.11269365259116053,0.00652891486776248,0.2027435109612671,0.009948975829141768,4.322417782917494,0.1613476098965771,1.877488862886398,0.048366849915411,0.2627862858421114,0.015695743585738695,0.4880259074993585,0.01907569346627919,0.24918780665853016,0.012985438311113014,0.39173010825717375,0.018312927162441095,4.239238192248965,0.2024500573354719,1.2710948481768911,0.12160450867488896,1.9158320687378194,0.07758810069759671
data,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.815697502498441,0.43676002492418964,0.8080388566476965,0.02374073097188008,0.06106915189417006,0.012428931044267347,0.08091707063637896,0.015436742695941561,4.229818557266796,0.10891202780162404,1.9150234513433377,0.05308595464002596,0.20817891060748972,0.023738155847047904,0.3239228928893364,0.028127371424333865,0.4678981965031736,0.03190477239094467,0.5773900955356953,0.03280375378313072,4.229818557266796,0.10891202780162404,1.2129489421317994,0.07195329075864598,1.9150234513433377,0.05308595464002596
random_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,12.163908202982151,0.40341701638626604,0.6146673823217825,0.018179356399118426,0.1030689072222541,0.003087424647930347,0.2030590515256779,0.007760239307943818,4.472750849572071,0.1019921292962612,2.0239457876904776,0.04288758992983691,0.3023919830459194,0.013666723564649156,0.48370744849618524,0.011698643564652394,0.21390056845789535,0.00812565370252806,0.37895111972338935,0.0195353104445295,4.546199030546059,0.12166549100301009,1.4609427130219526,0.0967287704903358,2.113643569482803,0.06912802110207668
optimal_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.075416788394127,0.4070483114795982,1.0,0.0,0.11147867453590848,0.015004763257990193,0.1579376948571666,0.01701635586964986,4.529394097108658,0.11304360965177873,2.0361388044179387,0.053204347165548574,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.548534045067466,0.12217731938012832,1.4651723381307453,0.08734129183798642,2.049816221848692,0.060411144319887394
gamma_only_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.98921478235558,0.4180598346476163,0.8313419128013909,0.013905094777212851,0.04933584086426414,0.0036531004584898635,0.09793863977686389,0.006946709183932592,4.044777610719353,0.10730497882314155,1.7144765500732602,0.027883688817941718,0.2802548176024393,0.017217000984775355,0.3532883587565796,0.014440767442741066,0.36645682364098126,0.015472495783760731,0.4519382159278739,0.01978903010542969,4.011494454761273,0.13211613483377757,0.9826447587526079,0.07572744683840445,1.731659249743189,0.05305427422380521
gamma_0_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.960703985381832,0.4181968385035925,0.8468482400304767,0.013496824014461149,0.04085690627361739,0.0035527019850511475,0.08017671649393271,0.006614452300205196,4.112497874077268,0.10667593831396466,1.7581296616928397,0.028384764977557854,0.26988748608083796,0.01757363043882416,0.3455122248260336,0.014397553293933623,0.38460028909312854,0.015884696378448058,0.46316864240532896,0.019884581042236362,4.123850978886465,0.1331823229665944,1.0461715630683803,0.08031912894466202,1.7817880419955792,0.052854010627610595
gamma_no_same_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,12.05171412175522,0.41550720598158297,0.8341104569663889,0.013790597242090802,0.14458341632846095,0.007961288620266882,0.23751310553095117,0.012185289012735858,3.977626334674125,0.1080527008335591,1.67468453509649,0.02752563857779026,0.3165458892194216,0.0174330083104295,0.3432055549222514,0.014898252454938447,0.3402485558583271,0.01453721362739938,0.4177119294191766,0.01980309708154452,3.933431788223497,0.11304186941959106,0.9179089579066741,0.06453260002230768,1.6954593625277747,0.04630231049930999
eureka_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.73281909663405,0.44374303615235977,0.7653244789049468,0.02701119466480265,0.10671214963944868,0.007421523294067679,0.18383653923971405,0.010188688832944387,4.50418938886955,0.10439783389065996,2.028834958056674,0.04346634605776004,0.1805904443597959,0.0154270408922056,0.2962214195203358,0.03513720134610618,0.523188136119868,0.04820393286864927,0.6806009588410246,0.045781464339341424,4.534466660672461,0.12534755754237648,1.4568484807796431,0.0883249195522328,2.0847965538019917,0.06055974055722422
forward_search,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.902406656519455,0.4537815238634461,0.6875265265442043,0.02447946150425233,0.09341764261567254,0.006833066727765277,0.17743725798338592,0.01185454535122323,4.566683313563837,0.10367661647499053,2.077210164286374,0.04342588812558781,0.20355407786035432,0.02747982694506577,0.4198817124046219,0.01924750686180182,0.3765642097350238,0.04253464110465502,0.5511233165614535,0.04419917284624271,4.644827360168872,0.13727738633743383,1.5492936779115378,0.09807469938363372,2.133243301305172,0.06725051412061127
opt_rand_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,11.668234994529348,0.42249585506363635,0.790642434464869,0.014041220049778804,0.10377448288321907,0.007654554716785197,0.17850334927557973,0.010473742143930667,4.521965839374961,0.1029681262721754,2.037914184434482,0.04194059347052271,0.16474925744762842,0.011097430545336124,0.2633196912399659,0.015201749163509767,0.5719310513124056,0.02233744823166012,0.7331540597159328,0.019980156427264466,4.525743894202159,0.12128448607728476,1.4338672574829725,0.0947139443977121,2.046090939171318,0.059889548026879624
hill_climbing_model,8,11.075416788394127,0.4070483114795982,10.192034646906048,0.16042235813575387,12.17854160244653,0.27342634466601834,2006.4157107060516,217.48187433115191,61.505178191254466,2.861138027656411,0.04033871735148369,0.01582314435500749,12.1311873342974,0.4011299351057093,0.6525335638931112,0.016338039205112773,0.1132663843893376,0.005083505062624043,0.20769128641655907,0.00930409771684175,4.207656833407498,0.11033447177466577,1.840001045933557,0.0392140628057665,0.28741365133015,0.013713665491586854,0.48094324324297294,0.0129801630920554,0.23164310542687724,0.009185623955775433,0.37500978491396014,0.018300078485115865,4.2177008040205415,0.15248784513594615,1.2116422043418096,0.0997119579558819,1.9260744971898838,0.06674552963443088
data,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.475923632806186,0.4048696206607573,0.8336229520025927,0.020336113997884386,0.07188034900510233,0.01591553988597474,0.09126611764681225,0.01723010202236398,4.25463866443604,0.10605890720607548,1.8896281312508183,0.05018110821688472,0.20574846437198252,0.024736434649128634,0.29629465374515235,0.02648203671010276,0.497956881882865,0.032032035449716605,0.5964402177502052,0.033530062385412916,4.25463866443604,0.10605890720607548,1.1404875061447766,0.06798407639373165,1.8896281312508183,0.05018110821688472
random_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.862558218474252,0.3806689251524935,0.6496539188729294,0.019557583854514272,0.10640452870962573,0.004136225716073859,0.21353715211351326,0.00790409172618741,4.496115252774642,0.09547100152948006,2.0073913641514474,0.03999233475687289,0.3081688983680483,0.015393254372701346,0.4780883714210842,0.012663401684227167,0.2137427302108677,0.00955885354233103,0.3563297808074969,0.01940053378510731,4.569033077414667,0.11538496770548477,1.4116742696775508,0.09121101239100324,2.0867313719231393,0.0686898308895662
optimal_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,9.768132050317071,0.379909436159995,1.0,0.0,0.10947634713574922,0.014883334004910594,0.14988816554211593,0.018457140046188338,4.494715206981612,0.10445526593449202,1.989726273548428,0.04640669358548149,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.502783735669884,0.10561947838743309,1.3329515041188014,0.08225316278451256,1.9964487428401563,0.054714813002345174
gamma_only_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.668159560850382,0.39833267192057553,0.8467148236215087,0.012632325721099612,0.05078051723759892,0.004543377561580885,0.10095664580469041,0.007925170031226761,4.131008640636441,0.09786122493772205,1.7402845960625803,0.025776336689921964,0.27443938208016005,0.016561336552809,0.35114874637299576,0.012369220079806354,0.37441187154684424,0.017325950980099647,0.4521805499217105,0.022660448038317293,4.084199063468215,0.10060858737311718,0.970664137355126,0.06888965685138435,1.7437285969313414,0.049007056201539695
gamma_0_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.63185961085597,0.4031652862884385,0.8641628012476216,0.0103042017848246,0.04164400314728563,0.003818457936743343,0.0825196601432974,0.006506690639845203,4.1813514090798245,0.09754910517782711,1.773140715369097,0.028280101071283037,0.26073408848092583,0.017319718392904217,0.3422593835770513,0.011943173940125852,0.39700652794202285,0.019172723518579935,0.4673515599735253,0.024182450377187716,4.195797619418959,0.10464620230689971,1.0293603815339265,0.06916484118994605,1.7851174919835118,0.05015173672991729
gamma_no_same_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.748344565198542,0.3932956999137074,0.8501874536027527,0.013762336052669015,0.1522773191561005,0.007404037209497165,0.2514729200447938,0.009734994141633526,4.073855187950073,0.09670717493725858,1.7022708473304686,0.025662573954254364,0.3198403688905498,0.016423537204556023,0.3405317771003734,0.013201933293792052,0.33962785400907675,0.015265194550219314,0.4081146377033188,0.01920083143208124,4.026707570170669,0.11708339213157498,0.9278184107706224,0.07131057534517607,1.7151083804387115,0.0524763298934892
eureka_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.308166475121826,0.3968279609350289,0.827324626146585,0.013281833138260748,0.10425505959539141,0.008436751909225005,0.17638090183017555,0.011759774211957837,4.50904131144926,0.09760471943605482,2.0048383061829402,0.040104152583226194,0.1522871234589619,0.013508661415246244,0.23546017788683674,0.016249964802685226,0.6122526986542013,0.02667901055168236,0.7463742346981715,0.024389502849644484,4.507951111827886,0.11362671863477078,1.3504477843721818,0.08479528382098421,2.018216139796458,0.05858277481969152
forward_search,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.511452919782329,0.43258276636365545,0.7435395364409155,0.018010559234943147,0.09299550033451724,0.007237529610061331,0.17386423319410366,0.013678918843101297,4.592233937572222,0.08734221789715604,2.070938640652069,0.041326731975212305,0.17374191560048918,0.031183535069000904,0.39583703826427896,0.016396861453498505,0.4304210461352319,0.044336557907214205,0.5824983165561646,0.04962382125500714,4.645490264500258,0.1194199979272117,1.4571510326243324,0.09282790234313497,2.100878905926106,0.06616874882173297
opt_rand_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.369327077770441,0.399442431894733,0.8091753498520211,0.012040245414146568,0.1055459879192101,0.007726026925816566,0.18141319842882028,0.010708686279870625,4.512855515217598,0.09614628275849355,2.008038938415925,0.03885730672331834,0.1698046589971931,0.012152137533282203,0.2615857094589835,0.01416755188827575,0.5686096315438234,0.02212079576093728,0.7121473424381702,0.02251503559517352,4.5405287887349335,0.11295542342563576,1.363427324428167,0.07410994105528797,2.0326962856534583,0.05266544197491313
hill_climbing_model,7,9.768132050317071,0.379909436159995,9.910768638865932,0.1675233647248912,11.507728164670763,0.3453125808848219,1956.446462031326,286.29638174559256,66.72903617734485,3.4718357080445785,0.035523906631997046,0.019623627327765653,10.828293818014355,0.37970641279943074,0.679487415300161,0.018148921076499736,0.11561290556803062,0.006546753374838404,0.21607647377177047,0.009248230914240759,4.281429746870178,0.11002102020390041,1.8614777291563396,0.040273938085146246,0.29474061810631863,0.015065737904909782,0.4706805314846513,0.013225423267826783,0.23457885040903,0.01204456438454765,0.3657118013050721,0.01848091816059366,4.259018740546994,0.14167501916897643,1.184501643858125,0.09657697173401543,1.9271539372760438,0.07444012952612404
